material_id,formula,label,class
mp-16528,Al6Re,-1,unlabeled
mp-1651,Th2Al,-1,unlabeled
mp-1183188,AlTc3,-1,unlabeled
mp-2294,Al3Ir,-1,unlabeled
mp-1023918,AlSb,-1,unlabeled
mp-1184122,Dy3Al,-1,unlabeled
mp-16718,Al6Tc,-1,unlabeled
mp-974270,Na3Al,-1,unlabeled
mp-1059094,GaAs,-1,unlabeled
mp-1183275,AsPb3,-1,unlabeled
mp-1098,Yb4As3,-1,unlabeled
mp-1753,ThAs,-1,unlabeled
mp-1187593,Tl3As,-1,unlabeled
mp-976930,Ni3As,-1,unlabeled
mp-1822,TiAs,-1,unlabeled
mp-973599,Hg3As,-1,unlabeled
mp-568908,TiAs,-1,unlabeled
mp-933,YAs,-1,unlabeled
mp-1007770,TlAs,-1,unlabeled
mp-1207458,Zn2As,-1,unlabeled
mp-1228819,As2S,-1,unlabeled
mp-20465,As2Pd,-1,unlabeled
mp-672228,TiAs2,-1,unlabeled
mp-10622,PrAs,-1,unlabeled
mp-1184008,Cu3As,-1,unlabeled
mp-1228795,AsP,-1,unlabeled
mp-2623,V4As3,-1,unlabeled
mp-1743,Mo5As4,-1,unlabeled
mp-1077179,As2W,-1,unlabeled
mp-1186217,NbAs3,-1,unlabeled
mp-1228793,AsPd4,-1,unlabeled
mp-15697,Sr2As,-1,unlabeled
mp-1186907,ReAs3,-1,unlabeled
mp-1936,TaAs,-1,unlabeled
mp-10106,Ca2As,-1,unlabeled
mp-29815,LaAs2,-1,unlabeled
mp-1096854,Ca3As2,-1,unlabeled
mp-1001917,HoAs,-1,unlabeled
mp-2052,ScAs,-1,unlabeled
mp-8886,Tc2As3,-1,unlabeled
mp-19868,ThAs,-1,unlabeled
mp-600,YbAs,-1,unlabeled
mp-2622,Pa3As4,-1,unlabeled
mp-1183729,CeAs3,-1,unlabeled
mp-15650,AsRu,-1,unlabeled
mp-972472,SnAs3,-1,unlabeled
mp-1185145,LaAs3,-1,unlabeled
mp-590,NiAs,-1,unlabeled
mp-7898,Rb3As,-1,unlabeled
mp-972722,SmAs3,-1,unlabeled
mp-583,CoAs,-1,unlabeled
mp-973071,Hg3As,-1,unlabeled
mp-15325,BaAs3,-1,unlabeled
mp-1172435,SiAs3,-1,unlabeled
mp-972202,TcAs3,-1,unlabeled
mp-1184017,Cu3As,-1,unlabeled
mp-9954,HfAs,-1,unlabeled
mp-1184714,HoAs3,-1,unlabeled
mp-7591,GeAs,-1,unlabeled
mp-1018672,CoAs2,-1,unlabeled
mp-1009230,NdAs,-1,unlabeled
mp-1002226,ErAs,-1,unlabeled
mp-1682,ZrAs,-1,unlabeled
mp-1009583,PrAs,-1,unlabeled
mp-1080831,AsPd2,-1,unlabeled
mp-568959,La4As3,-1,unlabeled
mp-1183587,Cd3As,-1,unlabeled
mp-19940,VAs,-1,unlabeled
mp-2602,NdAs,-1,unlabeled
mp-1180998,KAs,-1,unlabeled
mp-973307,Mg5As,-1,unlabeled
mp-1183979,GaAs3,-1,unlabeled
mp-19814,NiAs2,-1,unlabeled
mp-977224,PrAs3,-1,unlabeled
mp-12982,ScAs,-1,unlabeled
mp-10048,GaAs,-1,unlabeled
mp-27606,ZrAs2,-1,unlabeled
mp-973736,GeAs3,-1,unlabeled
mp-633403,Cu3As4,-1,unlabeled
mp-1102364,AsRh2,-1,unlabeled
mp-11696,As3W2,-1,unlabeled
mp-2512,AsPd5,-1,unlabeled
mp-1224319,GeAs3,-1,unlabeled
mp-21268,SiAs2,-1,unlabeled
mp-15679,CoAs,-1,unlabeled
mp-15698,Sr5As3,-1,unlabeled
mp-978567,SiAs3,-1,unlabeled
mp-980061,TbAs3,-1,unlabeled
mp-10047,Ca5As3,-1,unlabeled
mp-10051,TeAs,-1,unlabeled
mp-10045,Ba5As3,-1,unlabeled
mp-1186534,PmAs3,-1,unlabeled
mp-1187559,TiAs3,-1,unlabeled
mp-979900,TmAs3,-1,unlabeled
mp-980750,YAs3,-1,unlabeled
mp-1219457,SbAs,-1,unlabeled
mp-1183505,Bi3As,-1,unlabeled
mp-1186299,NdAs3,-1,unlabeled
mp-12561,TaAs2,-1,unlabeled
mp-972324,Tc3As,-1,unlabeled
mp-1009223,NaAs,-1,unlabeled
mp-1187399,TcAs3,-1,unlabeled
mp-1183320,AsPt3,-1,unlabeled
mp-1213747,Cr3As,-1,unlabeled
mp-1079945,SrAs3,-1,unlabeled
mp-12070,CuAs,-1,unlabeled
mp-2640,TbAs,-1,unlabeled
mp-1010161,DyAs,-1,unlabeled
mp-1001602,B12W,-1,unlabeled
mp-1001788,ZrB6,-1,unlabeled
mp-1002136,LaAu,-1,unlabeled
mp-1002187,TcB,-1,unlabeled
mp-10052,TiAs,-1,unlabeled
mp-10054,ZrAs,-1,unlabeled
mp-1005762,Sm3Au,-1,unlabeled
mp-1007652,InAs,-1,unlabeled
mp-1007666,HoAu,-1,unlabeled
mp-1007918,DyAu,-1,unlabeled
mp-1008558,AuN,-1,unlabeled
mp-1008610,AuN,-1,unlabeled
mp-1008661,AuC,-1,unlabeled
mp-1009016,LuAs,-1,unlabeled
mp-1009814,SmAs,-1,unlabeled
mp-10141,SmB2,-1,unlabeled
mp-1017507,TmAu,-1,unlabeled
mp-1017579,In2Au3,-1,unlabeled
mp-1018103,ZrAu2,-1,unlabeled
mp-1018113,YAu2,-1,unlabeled
mp-1018148,ScAu2,-1,unlabeled
mp-1018152,LuAu2,-1,unlabeled
mp-1018153,HfAu2,-1,unlabeled
mp-1018175,ThAu,-1,unlabeled
mp-1018648,AuN2,-1,unlabeled
mp-1025,ThAu2,-1,unlabeled
mp-1025149,Ti2B,-1,unlabeled
mp-1025399,LaAu,-1,unlabeled
mp-1025478,TbAu3,-1,unlabeled
mp-1025526,LuAu3,-1,unlabeled
mp-1052,NaAu2,-1,unlabeled
mp-1061023,RbB,-1,unlabeled
mp-1066254,YAu,-1,unlabeled
mp-10678,AuSe,-1,unlabeled
mp-10681,B2Au,-1,unlabeled
mp-1068348,TmAu4,-1,unlabeled
mp-1068446,ScAu4,-1,unlabeled
mp-1068773,LuAu4,-1,unlabeled
mp-1070583,ErAu4,-1,unlabeled
mp-1072087,LaAu2,-1,unlabeled
mp-1072660,VAs2,-1,unlabeled
mp-1072852,CdB2,-1,unlabeled
mp-1076,KB6,-1,unlabeled
mp-10762,Cd3As2,-1,unlabeled
mp-1077399,NaAs2,-1,unlabeled
mp-1078831,KAs,-1,unlabeled
mp-1078935,BC7,-1,unlabeled
mp-1079296,HfAu3,-1,unlabeled
mp-1079348,B3Os2,-1,unlabeled
mp-1079467,YAu3,-1,unlabeled
mp-1079681,ZrAu3,-1,unlabeled
mp-1079811,SmAu,-1,unlabeled
mp-1080111,B3Mo,-1,unlabeled
mp-1080493,Y3Au2,-1,unlabeled
mp-1080569,Tl3Au,-1,unlabeled
mp-1080590,DyAu3,-1,unlabeled
mp-1080709,NdAu,-1,unlabeled
mp-1080756,ErAu3,-1,unlabeled
mp-1080834,Na5As4,-1,unlabeled
mp-1084808,YbAu,-1,unlabeled
mp-1095658,Tb2Au,-1,unlabeled
mp-1095690,Tm2Au,-1,unlabeled
mp-1097,TaB,-1,unlabeled
mp-1101816,Lu2Au,-1,unlabeled
mp-1101868,AuN2,-1,unlabeled
mp-1102098,Nd2Au,-1,unlabeled
mp-1102972,Er2Au,-1,unlabeled
mp-1103186,AsS,-1,unlabeled
mp-1103395,La2Au,-1,unlabeled
mp-1103411,Dy2Au,-1,unlabeled
mp-1103758,CeAu6,-1,unlabeled
mp-1104164,Ba3Au2,-1,unlabeled
mp-1104525,NdAu6,-1,unlabeled
mp-1105134,AsPd3,-1,unlabeled
mp-11106,PaAs2,-1,unlabeled
mp-11240,DyAu,-1,unlabeled
mp-11241,DyAu2,-1,unlabeled
mp-11243,ErAu,-1,unlabeled
mp-11245,HoAu,-1,unlabeled
mp-11247,Li3Au,-1,unlabeled
mp-11248,LiAu3,-1,unlabeled
mp-11249,LuAu,-1,unlabeled
mp-11254,NdAu,-1,unlabeled
mp-11255,PrAu,-1,unlabeled
mp-11256,ScAu,-1,unlabeled
mp-11257,SmAu,-1,unlabeled
mp-11258,TbAu,-1,unlabeled
mp-11260,Ti3Au,-1,unlabeled
mp-11261,YAu,-1,unlabeled
mp-11262,YbAu4,-1,unlabeled
mp-11263,Zr3Au,-1,unlabeled
mp-1147651,SnAu,-1,unlabeled
mp-11814,Rb2Au3,-1,unlabeled
mp-1183146,BAu3,-1,unlabeled
mp-1183149,BAu,-1,unlabeled
mp-1183164,AuC,-1,unlabeled
mp-1183171,AuCl,-1,unlabeled
mp-1183184,As3W,-1,unlabeled
mp-1183186,AsPt3,-1,unlabeled
mp-1183201,Au3Cl,-1,unlabeled
mp-1183348,Au3Br,-1,unlabeled
mp-1183446,Bi3Au,-1,unlabeled
mp-1183462,CaAu3,-1,unlabeled
mp-1183492,Bi3Au,-1,unlabeled
mp-1183504,Bi3Au,-1,unlabeled
mp-1183643,CdAu3,-1,unlabeled
mp-1183659,CdAs3,-1,unlabeled
mp-1184018,CuAu3,-1,unlabeled
mp-1184133,Dy3As,-1,unlabeled
mp-1184175,ErAs3,-1,unlabeled
mp-1184232,Ga3As,-1,unlabeled
mp-1184296,Ga3Au,-1,unlabeled
mp-1184316,Ga3Au,-1,unlabeled
mp-1184351,Ga3B,-1,unlabeled
mp-1184506,In3Au,-1,unlabeled
mp-1184561,Ge3As,-1,unlabeled
mp-1184584,GeAu3,-1,unlabeled
mp-1184646,Ge3Au,-1,unlabeled
mp-1184705,HgAu3,-1,unlabeled
mp-1184710,Ho3As,-1,unlabeled
mp-1184712,GeAu3,-1,unlabeled
mp-1186018,Na3Au,-1,unlabeled
mp-1186030,Na3Au,-1,unlabeled
mp-1186109,NaAu3,-1,unlabeled
mp-1186115,NaAu3,-1,unlabeled
mp-1186163,Np3As,-1,unlabeled
mp-1186260,Nd3Au,-1,unlabeled
mp-1186366,PAu3,-1,unlabeled
mp-1186369,PAu3,-1,unlabeled
mp-1186447,PdAu3,-1,unlabeled
mp-1186500,Pm3Au,-1,unlabeled
mp-1186535,PmAs3,-1,unlabeled
mp-1186538,PmAu3,-1,unlabeled
mp-1186701,Pr3Au,-1,unlabeled
mp-1186779,PtAu,-1,unlabeled
mp-1186917,SbAu3,-1,unlabeled
mp-1186925,SbAu3,-1,unlabeled
mp-1186977,ScAu3,-1,unlabeled
mp-1186998,SiAu3,-1,unlabeled
mp-1187032,Sn3B,-1,unlabeled
mp-1187048,Sn3Au,-1,unlabeled
mp-1187050,Sn3As,-1,unlabeled
mp-1187103,Sr3Au,-1,unlabeled
mp-1187215,TaAs3,-1,unlabeled
mp-1187266,Tb3Au,-1,unlabeled
mp-1187312,TbAs3,-1,unlabeled
mp-1187403,ThAu3,-1,unlabeled
mp-1187508,TlAu3,-1,unlabeled
mp-1187532,Tl3Au,-1,unlabeled
mp-1187741,VAu3,-1,unlabeled
mp-1187908,YbAs3,-1,unlabeled
mp-1188000,Zn3Au,-1,unlabeled
mp-1188500,Nb3Au2,-1,unlabeled
mp-1193415,Cd8Au5,-1,unlabeled
mp-1206376,MnAu3,-1,unlabeled
mp-1206431,In2Au3,-1,unlabeled
mp-1206590,CoAu3,-1,unlabeled
mp-12071,Ti3As,-1,unlabeled
mp-12072,UAu2,-1,unlabeled
mp-1209,RbAu5,-1,unlabeled
mp-1214753,AuS2,-1,unlabeled
mp-1214760,AuI2,-1,unlabeled
mp-1214775,AuBr2,-1,unlabeled
mp-1215274,ZrAu,-1,unlabeled
mp-1215575,ZnAu4,-1,unlabeled
mp-1216391,VAu,-1,unlabeled
mp-1217320,TeAs2,-1,unlabeled
mp-1217358,Te3Au,-1,unlabeled
mp-1217961,TaAu,-1,unlabeled
mp-1219474,Sb3Au,-1,unlabeled
mp-1219709,PtAu,-1,unlabeled
mp-1219920,PdAu,-1,unlabeled
mp-1220,Be5Au,-1,unlabeled
mp-1220390,NbAu4,-1,unlabeled
mp-1220645,Nb3Au,-1,unlabeled
mp-1223816,InAu3,-1,unlabeled
mp-1223936,HgAu3,-1,unlabeled
mp-1223945,HgAu4,-1,unlabeled
mp-1224335,GeAu3,-1,unlabeled
mp-1224390,HfAu9,-1,unlabeled
mp-1225677,CuAu,-1,unlabeled
mp-1225742,CuAu4,-1,unlabeled
mp-1225761,Cu4Au,-1,unlabeled
mp-1226718,CdAu,-1,unlabeled
mp-1226953,Cd3Au,-1,unlabeled
mp-1228838,As2Se,-1,unlabeled
mp-12531,Sn4As3,-1,unlabeled
mp-1264,CdAu3,-1,unlabeled
mp-12664,Be12Au,-1,unlabeled
mp-12699,Ca3Au4,-1,unlabeled
mp-12723,CaAu,-1,unlabeled
mp-12761,BeAu2,-1,unlabeled
mp-12762,PrB6,-1,unlabeled
mp-12788,Nd3Au4,-1,unlabeled
mp-1298,KAu5,-1,unlabeled
mp-1337,MoAs2,-1,unlabeled
mp-1363,Na2Au,-1,unlabeled
mp-1393,Sn4Au,-1,unlabeled
mp-1404,CdAu,-1,unlabeled
mp-1491,VB2,-1,unlabeled
mp-15671,Re3B,-1,unlabeled
mp-15681,CrAs2,-1,unlabeled
mp-15694,PaAs,-1,unlabeled
mp-1606,NbAu2,-1,unlabeled
mp-1629,Th2Au,-1,unlabeled
mp-1662,Te2Au,-1,unlabeled
mp-1668,YbAu2,-1,unlabeled
mp-16732,YAs,-1,unlabeled
mp-1684,ZnAu,-1,unlabeled
mp-1688,ErAs,-1,unlabeled
mp-16886,CdAu,-1,unlabeled
mp-1738,SmAs,-1,unlabeled
mp-1755,ZnAu3,-1,unlabeled
mp-1774,ErB2,-1,unlabeled
mp-1775,SnAu,-1,unlabeled
mp-1786,Ti3Au,-1,unlabeled
mp-1812,Hg5Au6,-1,unlabeled
mp-1831,SrAu5,-1,unlabeled
mp-1900,CaAs3,-1,unlabeled
mp-19871,PbAu2,-1,unlabeled
mp-1994,HfB2,-1,unlabeled
mp-20123,Te2Au,-1,unlabeled
mp-2017,LuAs,-1,unlabeled
mp-20318,Mn2B,-1,unlabeled
mp-20494,LaAs,-1,unlabeled
mp-2059,NbAs,-1,unlabeled
mp-20857,CoB,-1,unlabeled
mp-2103,CuAu3,-1,unlabeled
mp-2123,Nb3Au2,-1,unlabeled
mp-21391,InAs,-1,unlabeled
mp-2182,SnAs,-1,unlabeled
mp-21859,CuAs2,-1,unlabeled
mp-21873,NiAs2,-1,unlabeled
mp-2192,BPt,-1,unlabeled
mp-22079,AsRh,-1,unlabeled
mp-22154,In2Au,-1,unlabeled
mp-2258,Cu3Au,-1,unlabeled
mp-22795,Pb2Au,-1,unlabeled
mp-2302,AsRh2,-1,unlabeled
mp-2347,NiAs,-1,unlabeled
mp-2348,Zr2Au,-1,unlabeled
mp-2365,Pr4As3,-1,unlabeled
mp-2442,ErAu,-1,unlabeled
mp-2466,ErAu2,-1,unlabeled
mp-2473,Re3As7,-1,unlabeled
mp-2501,BMo2,-1,unlabeled
mp-2627,DyAs,-1,unlabeled
mp-2714,Pr2Au,-1,unlabeled
mp-27258,P3Au2,-1,unlabeled
mp-2757,CdAu,-1,unlabeled
mp-2768,Ba2As,-1,unlabeled
mp-27721,AsH3,-1,unlabeled
mp-2776,Ga2Au,-1,unlabeled
mp-2818,YbAu,-1,unlabeled
mp-2847,ErB4,-1,unlabeled
mp-292,V3As,-1,unlabeled
mp-295,HoAs,-1,unlabeled
mp-29646,HfAs2,-1,unlabeled
mp-29665,Sb3Au,-1,unlabeled
mp-30363,BaAu2,-1,unlabeled
mp-30364,BaAu5,-1,unlabeled
mp-30365,BeAu,-1,unlabeled
mp-30366,Ca3Au,-1,unlabeled
mp-30367,Ca5Au2,-1,unlabeled
mp-30368,Ca5Au3,-1,unlabeled
mp-30370,Cd3Au,-1,unlabeled
mp-30371,Cd5Au3,-1,unlabeled
mp-30379,GaAu,-1,unlabeled
mp-30380,GaAu2,-1,unlabeled
mp-30383,Hf2Au,-1,unlabeled
mp-30385,Ho2Au,-1,unlabeled
mp-30386,HoAu3,-1,unlabeled
mp-30387,HoAu4,-1,unlabeled
mp-30401,KAu2,-1,unlabeled
mp-30412,Pb3Au,-1,unlabeled
mp-30415,PrAu2,-1,unlabeled
mp-30417,SmAu3,-1,unlabeled
mp-30418,SnAu5,-1,unlabeled
mp-30421,Sr3Au2,-1,unlabeled
mp-30422,Sr7Au3,-1,unlabeled
mp-30423,VAu2,-1,unlabeled
mp-30523,Ta3As,-1,unlabeled
mp-30571,Tl2Au,-1,unlabeled
mp-31144,Rb3Au7,-1,unlabeled
mp-427,FeAs,-1,unlabeled
mp-434,SrAu2,-1,unlabeled
mp-443,CaAu2,-1,unlabeled
mp-447,TmAu,-1,unlabeled
mp-452,CoAs3,-1,unlabeled
mp-542454,Mo2As3,-1,unlabeled
mp-560,TmAu2,-1,unlabeled
mp-567082,Ti4As3,-1,unlabeled
mp-567525,Te2Au,-1,unlabeled
mp-568823,YbAu3,-1,unlabeled
mp-568920,CaAu5,-1,unlabeled
mp-568944,Yb5Au3,-1,unlabeled
mp-569032,PrAu6,-1,unlabeled
mp-569249,Ta3Au,-1,unlabeled
mp-569683,InAu3,-1,unlabeled
mp-569803,B2W,-1,unlabeled
mp-570113,BiAu2,-1,unlabeled
mp-570119,Yb7Au3,-1,unlabeled
mp-570179,TbAu2,-1,unlabeled
mp-570325,AuSe,-1,unlabeled
mp-570527,Yb5Au4,-1,unlabeled
mp-570775,BaAu,-1,unlabeled
mp-570901,Yb2Au,-1,unlabeled
mp-571264,Ca5Au4,-1,unlabeled
mp-571495,LuB4,-1,unlabeled
mp-571547,Te2Au,-1,unlabeled
mp-603640,GaAs,-1,unlabeled
mp-610,MnAs,-1,unlabeled
mp-684799,K5As4,-1,unlabeled
mp-7022,V5As3,-1,unlabeled
mp-7097,ThAs2,-1,unlabeled
mp-738,Sb2Au,-1,unlabeled
mp-7424,BPd2,-1,unlabeled
mp-7474,Cu2As,-1,unlabeled
mp-755435,Tl2Au,-1,unlabeled
mp-7598,NbAs2,-1,unlabeled
mp-7839,ReB3,-1,unlabeled
mp-8073,AsPd2,-1,unlabeled
mp-8182,As3Rh,-1,unlabeled
mp-8312,Ta5As4,-1,unlabeled
mp-862985,PmAu3,-1,unlabeled
mp-864901,LaAu3,-1,unlabeled
mp-865144,CdAu3,-1,unlabeled
mp-865180,ThAu3,-1,unlabeled
mp-865377,Th3Au4,-1,unlabeled
mp-865572,CeAu3,-1,unlabeled
mp-865858,PaAu3,-1,unlabeled
mp-866076,NdAu3,-1,unlabeled
mp-888,CaAs,-1,unlabeled
mp-889,Cr3B4,-1,unlabeled
mp-971657,Au3N,-1,unlabeled
mp-971701,ZnAs3,-1,unlabeled
mp-971740,Sr3As,-1,unlabeled
mp-972228,Zr3As2,-1,unlabeled
mp-972752,Si3As,-1,unlabeled
mp-972868,SiAu3,-1,unlabeled
mp-972895,ScAu3,-1,unlabeled
mp-973055,Hg3Au,-1,unlabeled
mp-973466,In3As,-1,unlabeled
mp-973498,In3Au,-1,unlabeled
mp-973626,Hg3Au,-1,unlabeled
mp-973834,PdAu3,-1,unlabeled
mp-973839,PdAu3,-1,unlabeled
mp-974365,RuAu3,-1,unlabeled
mp-974584,ReAu3,-1,unlabeled
mp-975073,NdAu3,-1,unlabeled
mp-976113,LaAu3,-1,unlabeled
mp-976365,Nd3Au,-1,unlabeled
mp-976725,Hf3Au,-1,unlabeled
mp-976765,Na3Au,-1,unlabeled
mp-976784,NiAu3,-1,unlabeled
mp-976806,NiAu3,-1,unlabeled
mp-977310,OsAu3,-1,unlabeled
mp-978496,SiB4,-1,unlabeled
mp-978499,SiAs3,-1,unlabeled
mp-978502,SmAs3,-1,unlabeled
mp-978510,Si3As,-1,unlabeled
mp-978881,SnAs3,-1,unlabeled
mp-978969,TlAu3,-1,unlabeled
mp-978989,Tc7B3,-1,unlabeled
mp-979039,Th3Au,-1,unlabeled
mp-979911,Y2Au,-1,unlabeled
mp-979985,YbAu3,-1,unlabeled
mp-980109,SnAu3,-1,unlabeled
mp-982246,PbAu3,-1,unlabeled
mp-982510,P3Au,-1,unlabeled
mp-983412,Ga3Au,-1,unlabeled
mp-983539,BeAu3,-1,unlabeled
mp-983604,Er3As,-1,unlabeled
mp-984353,AsAu3,-1,unlabeled
mp-984358,Au3O,-1,unlabeled
mp-984597,Au3S,-1,unlabeled
mp-984598,AuS,-1,unlabeled
mp-984614,Au3Br,-1,unlabeled
mp-985288,As3W,-1,unlabeled
mp-990,HoAu2,-1,unlabeled
mp-9907,SrAs3,-1,unlabeled
mp-995182,NdB4,-1,unlabeled
mp-9973,VB,-1,unlabeled
mp-998972,TiAu,-1,unlabeled
mp-999141,TbAu,-1,unlabeled
mp-999193,SmAu,-1,unlabeled
mp-999298,Pd3Au,-1,unlabeled
mp-999306,PrAu,-1,unlabeled
mp-999338,NdAu,-1,unlabeled
mp-9998,MoAs,-1,unlabeled
mp-1001,BaN2,-1,unlabeled
mp-1001600,HfB12,-1,unlabeled
mp-1001825,LiBe,-1,unlabeled
mp-1001835,LiB,-1,unlabeled
mp-1002183,TcB,-1,unlabeled
mp-1002184,TcB,-1,unlabeled
mp-1002188,TcB,-1,unlabeled
mp-1004377,HfB6,-1,unlabeled
mp-1004525,SmB12,-1,unlabeled
mp-1004753,PrB12,-1,unlabeled
mp-1004756,NdB12,-1,unlabeled
mp-1008487,BW,-1,unlabeled
mp-1008505,BaPd,-1,unlabeled
mp-1008755,SrB2,-1,unlabeled
mp-1009695,CaB2,-1,unlabeled
mp-1009827,BaSi2,-1,unlabeled
mp-1009829,Be2Si,-1,unlabeled
mp-1009830,Be2Zn,-1,unlabeled
mp-1013528,Ba3N2,-1,unlabeled
mp-1013582,Ba3Sb2,-1,unlabeled
mp-1013736,Ba3Bi2,-1,unlabeled
mp-1014138,ZrB,-1,unlabeled
mp-10142,Ta3B4,-1,unlabeled
mp-1014246,ZrB,-1,unlabeled
mp-10143,TiB,-1,unlabeled
mp-10144,B2W,-1,unlabeled
mp-10145,YbB2,-1,unlabeled
mp-1018178,Ba2Zn,-1,unlabeled
mp-1018649,BC5,-1,unlabeled
mp-1019317,TcB2,-1,unlabeled
mp-1025170,Ti3B4,-1,unlabeled
mp-10255,Nb3B4,-1,unlabeled
mp-1032,Ta2B,-1,unlabeled
mp-1056860,NaB,-1,unlabeled
mp-1062805,BaSb2,-1,unlabeled
mp-1063752,BRh,-1,unlabeled
mp-1064367,BaPd,-1,unlabeled
mp-1071504,Ti2B,-1,unlabeled
mp-10736,Ba3N,-1,unlabeled
mp-1077,B2Ru,-1,unlabeled
mp-1077125,BC5,-1,unlabeled
mp-1077743,BC5,-1,unlabeled
mp-1077788,BPt2,-1,unlabeled
mp-1078164,Ba3Sc4,-1,unlabeled
mp-1078234,BaGe3,-1,unlabeled
mp-1078278,CrB4,-1,unlabeled
mp-1079046,BC7,-1,unlabeled
mp-1079053,B2Mo3,-1,unlabeled
mp-1079437,FeB4,-1,unlabeled
mp-1079661,BC7,-1,unlabeled
mp-1080021,Nb2B3,-1,unlabeled
mp-1080030,BC7,-1,unlabeled
mp-1080664,CrB,-1,unlabeled
mp-1084,ZrB12,-1,unlabeled
mp-1087495,Tc3B,-1,unlabeled
mp-1091391,BaTl4,-1,unlabeled
mp-1095030,BC7,-1,unlabeled
mp-1095284,BaGe5,-1,unlabeled
mp-1096797,HgB6,-1,unlabeled
mp-1096844,BiB6,-1,unlabeled
mp-1097873,NdB4,-1,unlabeled
mp-1102049,TaBe3,-1,unlabeled
mp-1102394,Nb5B6,-1,unlabeled
mp-1102396,Ba2In,-1,unlabeled
mp-1103028,Ba2Pd,-1,unlabeled
mp-1103315,Be2Ru,-1,unlabeled
mp-1103465,TiBe3,-1,unlabeled
mp-1103476,DyB12,-1,unlabeled
mp-1103747,BaGe6,-1,unlabeled
mp-1104066,TbB12,-1,unlabeled
mp-1104067,TiBe12,-1,unlabeled
mp-1104104,Be12Fe,-1,unlabeled
mp-1104289,LuB12,-1,unlabeled
mp-1104585,HoB12,-1,unlabeled
mp-1104598,ErB12,-1,unlabeled
mp-1104892,PuB12,-1,unlabeled
mp-1104905,TmB12,-1,unlabeled
mp-1105101,Ba9In4,-1,unlabeled
mp-1105500,BaGe3,-1,unlabeled
mp-1106065,B3Rh7,-1,unlabeled
mp-1106180,Re7B3,-1,unlabeled
mp-1106184,MnB4,-1,unlabeled
mp-1106346,B4Mo,-1,unlabeled
mp-1108,TaB2,-1,unlabeled
mp-1113,BW2,-1,unlabeled
mp-11266,BaCd2,-1,unlabeled
mp-11267,BaHg2,-1,unlabeled
mp-11271,BeMo3,-1,unlabeled
mp-11273,Be3Nb,-1,unlabeled
mp-11274,BePd,-1,unlabeled
mp-11275,Be2Re,-1,unlabeled
mp-11278,Ta2Be,-1,unlabeled
mp-11279,TiBe,-1,unlabeled
mp-11280,TiBe12,-1,unlabeled
mp-11281,Be2V,-1,unlabeled
mp-11282,Be2W,-1,unlabeled
mp-1145,TiB2,-1,unlabeled
mp-11820,BaNa2,-1,unlabeled
mp-1182123,BaSb2,-1,unlabeled
mp-1182576,BaO10,-1,unlabeled
mp-1183050,BaYb3,-1,unlabeled
mp-1183231,BRu3,-1,unlabeled
mp-1183252,BIr,-1,unlabeled
mp-1183263,BOs3,-1,unlabeled
mp-1183295,Ba3Sb,-1,unlabeled
mp-1183300,Ba3Se,-1,unlabeled
mp-1183304,Ba3Na,-1,unlabeled
mp-1183311,BaLa3,-1,unlabeled
mp-1183314,Ba3Ca,-1,unlabeled
mp-1183315,Ba3Yb,-1,unlabeled
mp-1183316,Ba3Mo,-1,unlabeled
mp-1183324,BaSr3,-1,unlabeled
mp-1183326,BaPm3,-1,unlabeled
mp-1183330,Ba3Sr,-1,unlabeled
mp-1183331,Ba3Th,-1,unlabeled
mp-1183332,BaCa3,-1,unlabeled
mp-1183333,Ba3Y,-1,unlabeled
mp-1183334,Ba3La,-1,unlabeled
mp-1183335,BaSr3,-1,unlabeled
mp-1183336,Ba3Tm,-1,unlabeled
mp-1183340,Ba3Ho,-1,unlabeled
mp-1183342,Ba3Ca,-1,unlabeled
mp-1183343,Ba3Tb,-1,unlabeled
mp-1183345,Ba3Sr,-1,unlabeled
mp-1183353,Ba3Sm,-1,unlabeled
mp-1183356,Ba3Na,-1,unlabeled
mp-1183358,BaRe3,-1,unlabeled
mp-1183360,Ba3Te,-1,unlabeled
mp-1183361,Ba3Yb,-1,unlabeled
mp-1183365,Ba3Pm,-1,unlabeled
mp-1183391,BaPb3,-1,unlabeled
mp-1183398,BaYb3,-1,unlabeled
mp-1183399,BaYb3,-1,unlabeled
mp-1183400,BeH,-1,unlabeled
mp-1183404,Be3Cu,-1,unlabeled
mp-1183407,Be3Si,-1,unlabeled
mp-1183408,Be3Pd,-1,unlabeled
mp-1183411,Be3Rh,-1,unlabeled
mp-1183420,BeGe3,-1,unlabeled
mp-1183424,Be3Ge,-1,unlabeled
mp-1183425,Be3Co,-1,unlabeled
mp-1183427,BeGe3,-1,unlabeled
mp-1183428,BeGa3,-1,unlabeled
mp-1183434,Be3S,-1,unlabeled
mp-1183440,BiB,-1,unlabeled
mp-1183473,BeRu3,-1,unlabeled
mp-1183580,Cd3B,-1,unlabeled
mp-1183939,CsBa3,-1,unlabeled
mp-1183948,CsBa3,-1,unlabeled
mp-1183954,CsBa3,-1,unlabeled
mp-1184483,In3B,-1,unlabeled
mp-1184492,In3B,-1,unlabeled
mp-1184555,Ge3B,-1,unlabeled
mp-1184565,GeB,-1,unlabeled
mp-1184861,K3Be,-1,unlabeled
mp-1184864,K3Ba,-1,unlabeled
mp-1184887,K3Ba,-1,unlabeled
mp-1184910,K3Ba,-1,unlabeled
mp-1185072,KBa3,-1,unlabeled
